SA2 - Residence,Method of Travel to Work,Count
Revesby,"Car as driver, motorbike/scooter",4
Revesby,"Car as driver, bicycle",4
Revesby,"Car as driver, other",4
Revesby,"Train, bus, ferry",3
Revesby,"Train, bus, taxi",3
Revesby,"Train, bus, car as driver",7
Revesby,"Train, bus, car as passenger",9
Revesby,"Train, tram, car as passenger",3
Revesby,Walked only,140
Revesby,Worked at home,140
Revesby,Did not go to work,531
Revesby,Not stated,93
Revesby,Not applicable,8320
Yagoona - Birrong,Train,693
Yagoona - Birrong,Bus,107
Yagoona - Birrong,Taxi,21
Yagoona - Birrong,"Car, as driver",4185
Yagoona - Birrong,"Car, as passenger",412
Yagoona - Birrong,Truck,108
Yagoona - Birrong,Motorbike/scooter,16
Yagoona - Birrong,Bicycle,17
Yagoona - Birrong,Other,28
Yagoona - Birrong,"Train, bus",97
Yagoona - Birrong,"Train, car as driver",67
Yagoona - Birrong,"Train, car as passenger",52
Yagoona - Birrong,"Bus, car as passenger",11
Yagoona - Birrong,"Car as driver, car as passenger",15
Yagoona - Birrong,"Car as driver, bicycle",3
Yagoona - Birrong,"Car as passenger, truck",3
Yagoona - Birrong,"Train, bus, ferry",3
Yagoona - Birrong,"Train, bus, car as driver",8
Yagoona - Birrong,"Train, bus, car as passenger",9
Yagoona - Birrong,"Train, tram, car as driver",3
Yagoona - Birrong,"Train, car as driver, car as passenger",3
Yagoona - Birrong,Walked only,85
Yagoona - Birrong,Worked at home,153
Yagoona - Birrong,Did not go to work,472
Yagoona - Birrong,Not stated,160
Yagoona - Birrong,Not applicable,12204
Belmore - Belfield,Train,983
Belmore - Belfield,Bus,137
Belmore - Belfield,Taxi,31
Belmore - Belfield,"Car, as driver",4127
Belmore - Belfield,"Car, as passenger",405
Belmore - Belfield,Truck,80
Belmore - Belfield,Motorbike/scooter,28
Belmore - Belfield,Bicycle,19
Belmore - Belfield,Other,41
Belmore - Belfield,"Train, bus",273
Belmore - Belfield,"Train, ferry",3
Belmore - Belfield,"Train, car as driver",95
Belmore - Belfield,"Train, car as passenger",34
Belmore - Belfield,"Train, bicycle",4
Belmore - Belfield,"Bus, car as driver",4
Belmore - Belfield,"Bus, car as passenger",23
Belmore - Belfield,"Tram, car as driver",3
Belmore - Belfield,"Car as driver, car as passenger",14
Belmore - Belfield,"Car as driver, truck",3
Belmore - Belfield,"Car as driver, other",3
Belmore - Belfield,"Train, bus, taxi",11
Belmore - Belfield,"Train, bus, car as driver",14
Belmore - Belfield,"Train, bus, car as passenger",20
Belmore - Belfield,"Train, car as driver, car as passenger",3
Belmore - Belfield,Walked only,186
Belmore - Belfield,Worked at home,160
Belmore - Belfield,Did not go to work,518
Belmore - Belfield,Not stated,166
Belmore - Belfield,Not applicable,11209
Canterbury (South) - Campsie,Train,2126
Canterbury (South) - Campsie,Bus,454
Canterbury (South) - Campsie,Tram,7
Canterbury (South) - Campsie,Taxi,48
Canterbury (South) - Campsie,"Car, as driver",5266
Canterbury (South) - Campsie,"Car, as passenger",614
Canterbury (South) - Campsie,Truck,98
Canterbury (South) - Campsie,Motorbike/scooter,36
Canterbury (South) - Campsie,Bicycle,29
Canterbury (South) - Campsie,Other,53
Canterbury (South) - Campsie,"Train, bus",447
Canterbury (South) - Campsie,"Train, ferry",6
Canterbury (South) - Campsie,"Train, tram",13
Canterbury (South) - Campsie,"Train, car as driver",128
Canterbury (South) - Campsie,"Train, car as passenger",45
Canterbury (South) - Campsie,"Train, bicycle",8
Canterbury (South) - Campsie,"Train, other",3
Canterbury (South) - Campsie,"Bus, car as driver",12
Canterbury (South) - Campsie,"Bus, car as passenger",26
Canterbury (South) - Campsie,"Tram, car as driver",8
Canterbury (South) - Campsie,"Car as driver, car as passenger",17
Canterbury (South) - Campsie,"Car as driver, bicycle",7
Canterbury (South) - Campsie,"Train, bus, ferry",3
Canterbury (South) - Campsie,"Train, bus, tram",5
Canterbury (South) - Campsie,"Train, bus, taxi",10
Canterbury (South) - Campsie,"Train, bus, car as driver",17
Canterbury (South) - Campsie,"Train, bus, car as passenger",24
Canterbury (South) - Campsie,"Train, car as driver, car as passenger",5
Canterbury (South) - Campsie,Walked only,412
Canterbury (South) - Campsie,Worked at home,200
Canterbury (South) - Campsie,Did not go to work,757
Canterbury (South) - Campsie,Not stated,260
Canterbury (South) - Campsie,Not applicable,15668
Kingsgrove (North) - Earlwood,Train,1065
Kingsgrove (North) - Earlwood,Bus,346
Kingsgrove (North) - Earlwood,Tram,3
Kingsgrove (North) - Earlwood,Taxi,22
Kingsgrove (North) - Earlwood,"Car, as driver",5848
Kingsgrove (North) - Earlwood,"Car, as passenger",508
Kingsgrove (North) - Earlwood,Truck,146
Kingsgrove (North) - Earlwood,Motorbike/scooter,67
Kingsgrove (North) - Earlwood,Bicycle,53
Kingsgrove (North) - Earlwood,Other,47
Kingsgrove (North) - Earlwood,"Train, bus",182
Kingsgrove (North) - Earlwood,"Train, taxi",3
Kingsgrove (North) - Earlwood,"Train, car as driver",147
Kingsgrove (North) - Earlwood,"Train, car as passenger",57
Kingsgrove (North) - Earlwood,"Train, motorbike/scooter",3
Kingsgrove (North) - Earlwood,"Train, bicycle",9
Kingsgrove (North) - Earlwood,"Train, other",3
Kingsgrove (North) - Earlwood,"Bus, car as driver",11
Kingsgrove (North) - Earlwood,"Bus, car as passenger",15
Kingsgrove (North) - Earlwood,"Ferry, car as driver",3
Kingsgrove (North) - Earlwood,"Tram, car as driver",7
Kingsgrove (North) - Earlwood,"Car as driver, car as passenger",12
Kingsgrove (North) - Earlwood,"Car as driver, truck",3
Kingsgrove (North) - Earlwood,"Car as driver, bicycle",3
Kingsgrove (North) - Earlwood,"Car as driver, other",6
Kingsgrove (North) - Earlwood,"Train, bus, taxi",4
Kingsgrove (North) - Earlwood,"Train, bus, car as driver",3
Kingsgrove (North) - Earlwood,"Train, bus, car as passenger",20
Kingsgrove (North) - Earlwood,"Train, car as driver, car as passenger",8
Kingsgrove (North) - Earlwood,Walked only,142
Kingsgrove (North) - Earlwood,Worked at home,326
Kingsgrove (North) - Earlwood,Did not go to work,828
Kingsgrove (North) - Earlwood,Not stated,195
Kingsgrove (North) - Earlwood,Not applicable,12393
Lakemba - Wiley Park,Train,1705
Lakemba - Wiley Park,Bus,79
Lakemba - Wiley Park,Tram,4
Lakemba - Wiley Park,Taxi,83
Lakemba - Wiley Park,"Car, as driver",4322
Lakemba - Wiley Park,"Car, as passenger",447
Lakemba - Wiley Park,Truck,77
Lakemba - Wiley Park,Motorbike/scooter,19
Lakemba - Wiley Park,Bicycle,23
Lakemba - Wiley Park,Other,51
Lakemba - Wiley Park,"Train, bus",308
Lakemba - Wiley Park,"Train, ferry",3
Lakemba - Wiley Park,"Train, tram",5
Lakemba - Wiley Park,"Train, taxi",4
Lakemba - Wiley Park,"Train, car as driver",78
Lakemba - Wiley Park,"Train, car as passenger",40
Lakemba - Wiley Park,"Train, bicycle",3
Lakemba - Wiley Park,"Bus, car as driver",5
Lakemba - Wiley Park,"Taxi, car as driver",3
Lakemba - Wiley Park,"Car as driver, car as passenger",9
Lakemba - Wiley Park,"Train, bus, ferry",5
Lakemba - Wiley Park,"Train, bus, taxi",12
Lakemba - Wiley Park,"Train, bus, car as driver",15
Lakemba - Wiley Park,"Train, bus, car as passenger",20
Lakemba - Wiley Park,"Train, car as driver, car as passenger",3
Lakemba - Wiley Park,"Train, car as driver, other",3
Lakemba - Wiley Park,Walked only,233
Lakemba - Wiley Park,Worked at home,107
Lakemba - Wiley Park,Did not go to work,534
Lakemba - Wiley Park,Not stated,199
Lakemba - Wiley Park,Not applicable,16799
Punchbowl,Train,770
Punchbowl,Bus,80
Punchbowl,Taxi,25
Punchbowl,"Car, as driver",3705
Punchbowl,"Car, as passenger",383
Punchbowl,Truck,102
Punchbowl,Motorbike/scooter,10
Punchbowl,Bicycle,12
Punchbowl,Other,42
Punchbowl,"Train, bus",127
Punchbowl,"Train, ferry",3
Punchbowl,"Train, tram",3
Punchbowl,"Train, car as driver",49
Punchbowl,"Train, car as passenger",35
Punchbowl,"Train, bicycle",3
Punchbowl,"Train, other",3
Punchbowl,"Bus, car as passenger",7
Punchbowl,"Car as driver, car as passenger",12
Punchbowl,"Car as driver, motorbike/scooter",5
Punchbowl,"Train, bus, taxi",4
Punchbowl,"Train, bus, car as driver",8
Punchbowl,"Train, bus, car as passenger",13
Punchbowl,"Train, car as driver, car as passenger",6
Punchbowl,Walked only,112
Punchbowl,Worked at home,102
Punchbowl,Did not go to work,431
Punchbowl,Not stated,192
Punchbowl,Not applicable,12942
Roselands,Train,507
Roselands,Bus,66
Roselands,Tram,3
Roselands,Taxi,17
Roselands,"Car, as driver",3298
Roselands,"Car, as passenger",263
Roselands,Truck,61
Roselands,Motorbike/scooter,20
Roselands,Bicycle,4
Roselands,Other,25
Roselands,"Train, bus",87
Roselands,"Train, tram",3
Roselands,"Train, taxi",3
Roselands,"Train, car as driver",83
Roselands,"Train, car as passenger",33
Roselands,"Train, bicycle",3
Roselands,"Bus, car as driver",3
Roselands,"Bus, car as passenger",5
Roselands,"Car as driver, car as passenger",18
Roselands,"Car as driver, bicycle",4
Roselands,"Train, bus, tram",3
Roselands,"Train, bus, car as driver",9
Roselands,"Train, bus, car as passenger",4
Roselands,"Train, taxi, car as driver",3
Roselands,"Train, car as driver, car as passenger",6
Roselands,"Train, car as driver, other",3
Roselands,Walked only,106
Roselands,Worked at home,121
Roselands,Did not go to work,423
Roselands,Not stated,111
Roselands,Not applicable,7747
Hurstville,Train,2223
Hurstville,Bus,144
Hurstville,Taxi,20
Hurstville,"Car, as driver",4007
Hurstville,"Car, as passenger",434
Hurstville,Truck,66
Hurstville,Motorbike/scooter,17
Hurstville,Bicycle,19
Hurstville,Other,40
Hurstville,"Train, bus",286
Hurstville,"Train, ferry",3
Hurstville,"Train, tram",11
Hurstville,"Train, taxi",7
Hurstville,"Train, car as driver",82
Hurstville,"Train, car as passenger",56
Hurstville,"Train, other",6
Hurstville,"Bus, car as driver",6
Hurstville,"Bus, car as passenger",7
Hurstville,"Car as driver, car as passenger",17
Hurstville,"Car as driver, truck",3
Hurstville,"Car as driver, other",3
Hurstville,"Train, bus, ferry",3
Hurstville,"Train, bus, taxi",7
Hurstville,"Train, bus, car as driver",5
Hurstville,"Train, bus, car as passenger",14
Hurstville,"Train, bus, other",3
Hurstville,"Train, car as driver, car as passenger",3
Hurstville,"Train, car as driver, other",3
Hurstville,Walked only,425
Hurstville,Worked at home,190
Hurstville,Did not go to work,593
Hurstville,Not stated,139
Hurstville,Not applicable,11297
Mortdale - Penshurst,Train,2815
Mortdale - Penshurst,Bus,122
Mortdale - Penshurst,Ferry,3
Mortdale - Penshurst,Tram,5
Mortdale - Penshurst,Taxi,19
Mortdale - Penshurst,"Car, as driver",5452
Mortdale - Penshurst,"Car, as passenger",393
Mortdale - Penshurst,Truck,110
Mortdale - Penshurst,Motorbike/scooter,39
Mortdale - Penshurst,Bicycle,40
Mortdale - Penshurst,Other,45
Mortdale - Penshurst,"Train, bus",254
Mortdale - Penshurst,"Train, tram",9
Mortdale - Penshurst,"Train, car as driver",148
Mortdale - Penshurst,"Train, car as passenger",61
Mortdale - Penshurst,"Train, bicycle",11
Mortdale - Penshurst,"Train, other",3
Mortdale - Penshurst,"Bus, car as driver",3
Mortdale - Penshurst,"Bus, car as passenger",9
Mortdale - Penshurst,"Taxi, other",4
Mortdale - Penshurst,"Car as driver, car as passenger",19
Mortdale - Penshurst,"Car as driver, truck",9
Mortdale - Penshurst,"Car as driver, motorbike/scooter",4
Mortdale - Penshurst,"Car as driver, other",3
Mortdale - Penshurst,"Train, bus, taxi",3
Mortdale - Penshurst,"Train, bus, car as driver",12
Mortdale - Penshurst,"Train, bus, car as passenger",17
Mortdale - Penshurst,"Train, tram, car as passenger",3
Mortdale - Penshurst,"Train, car as driver, car as passenger",3
Mortdale - Penshurst,"Taxi, car as passenger, other",3
Mortdale - Penshurst,Walked only,258
Mortdale - Penshurst,Worked at home,299
Mortdale - Penshurst,Did not go to work,965
Mortdale - Penshurst,Not stated,155
Mortdale - Penshurst,Not applicable,10964
Narwee - Beverly Hills,Train,1192
Narwee - Beverly Hills,Bus,57
Narwee - Beverly Hills,Taxi,10
Narwee - Beverly Hills,"Car, as driver",2825
Narwee - Beverly Hills,"Car, as passenger",214
Narwee - Beverly Hills,Truck,46
Narwee - Beverly Hills,Motorbike/scooter,12
Narwee - Beverly Hills,Bicycle,12
Narwee - Beverly Hills,Other,14
Narwee - Beverly Hills,"Train, bus",102
Narwee - Beverly Hills,"Train, ferry",3
Narwee - Beverly Hills,"Train, tram",7
Narwee - Beverly Hills,"Train, car as driver",42
Narwee - Beverly Hills,"Train, car as passenger",25
Narwee - Beverly Hills,"Train, bicycle",3
Narwee - Beverly Hills,"Train, other",3
Narwee - Beverly Hills,"Bus, car as driver",3
Narwee - Beverly Hills,"Bus, car as passenger",6
Narwee - Beverly Hills,"Taxi, car as passenger",3
Narwee - Beverly Hills,"Taxi, other",3
Narwee - Beverly Hills,"Car as driver, car as passenger",7
Narwee - Beverly Hills,"Car as driver, bicycle",3
Narwee - Beverly Hills,"Train, bus, car as driver",8
Narwee - Beverly Hills,"Train, bus, car as passenger",11
Narwee - Beverly Hills,"Train, car as driver, car as passenger",3
Narwee - Beverly Hills,Walked only,98
Narwee - Beverly Hills,Worked at home,114
Narwee - Beverly Hills,Did not go to work,438
Narwee - Beverly Hills,Not stated,110
Narwee - Beverly Hills,Not applicable,7388
Oatley - Hurstville Grove,Train,1191
Oatley - Hurstville Grove,Bus,24
Oatley - Hurstville Grove,Ferry,4
Oatley - Hurstville Grove,Taxi,8
Oatley - Hurstville Grove,"Car, as driver",3045
Oatley - Hurstville Grove,"Car, as passenger",242
Oatley - Hurstville Grove,Truck,57
Oatley - Hurstville Grove,Motorbike/scooter,25
Oatley - Hurstville Grove,Bicycle,19
Oatley - Hurstville Grove,Other,28
Oatley - Hurstville Grove,"Train, bus",82
Oatley - Hurstville Grove,"Train, tram",3
Oatley - Hurstville Grove,"Train, taxi",4
Oatley - Hurstville Grove,"Train, car as driver",96
Oatley - Hurstville Grove,"Train, car as passenger",37
Oatley - Hurstville Grove,"Train, bicycle",5
Oatley - Hurstville Grove,"Train, other",3
Oatley - Hurstville Grove,"Bus, car as driver",3
Oatley - Hurstville Grove,"Bus, car as passenger",6
Oatley - Hurstville Grove,"Taxi, other",3
Oatley - Hurstville Grove,"Car as driver, car as passenger",13
Oatley - Hurstville Grove,"Car as driver, truck",7
Oatley - Hurstville Grove,"Car as driver, bicycle",3
Oatley - Hurstville Grove,"Car as passenger, other",3
Oatley - Hurstville Grove,"Train, bus, car as driver",10
Oatley - Hurstville Grove,"Train, bus, car as passenger",4
Oatley - Hurstville Grove,"Train, car as driver, car as passenger",3
Oatley - Hurstville Grove,Walked only,120
Oatley - Hurstville Grove,Worked at home,224
Oatley - Hurstville Grove,Did not go to work,575
Oatley - Hurstville Grove,Not stated,61
Oatley - Hurstville Grove,Not applicable,6021
Peakhurst - Lugarno,Train,709
Peakhurst - Lugarno,Bus,55
Peakhurst - Lugarno,Taxi,13
Peakhurst - Lugarno,"Car, as driver",4828
Peakhurst - Lugarno,"Car, as passenger",287
Peakhurst - Lugarno,Truck,100
Peakhurst - Lugarno,Motorbike/scooter,22
Peakhurst - Lugarno,Bicycle,18
Peakhurst - Lugarno,Other,27
Peakhurst - Lugarno,"Train, bus",125
Peakhurst - Lugarno,"Train, tram",3
Peakhurst - Lugarno,"Train, car as driver",256
Peakhurst - Lugarno,"Train, car as passenger",77
Peakhurst - Lugarno,"Train, motorbike/scooter",3
Peakhurst - Lugarno,"Train, bicycle",3
Peakhurst - Lugarno,"Train, other",4
Peakhurst - Lugarno,"Bus, car as passenger",6
Peakhurst - Lugarno,"Taxi, other",3
Peakhurst - Lugarno,"Car as driver, car as passenger",15
Peakhurst - Lugarno,"Car as driver, truck",6
Peakhurst - Lugarno,"Car as driver, bicycle",3
Peakhurst - Lugarno,"Car as driver, other",3
Peakhurst - Lugarno,"Train, bus, tram",4
Peakhurst - Lugarno,"Train, bus, taxi",7
Peakhurst - Lugarno,"Train, bus, car as driver",5
Peakhurst - Lugarno,"Train, bus, car as passenger",17
Peakhurst - Lugarno,"Train, bus, other",3
Peakhurst - Lugarno,"Train, car as driver, car as passenger",5
Peakhurst - Lugarno,"Train, car as passenger, other",3
Peakhurst - Lugarno,Walked only,81
Peakhurst - Lugarno,Worked at home,322
Peakhurst - Lugarno,Did not go to work,746
Peakhurst - Lugarno,Not stated,124
Peakhurst - Lugarno,Not applicable,9510
Riverwood,Train,798
Riverwood,Bus,62
Riverwood,Taxi,9
Riverwood,"Car, as driver",1687
Riverwood,"Car, as passenger",157
Riverwood,Truck,46
Riverwood,Motorbike/scooter,19
Riverwood,Bicycle,14
Riverwood,Other,15
Riverwood,"Train, bus",87
Riverwood,"Train, taxi",3
Riverwood,"Train, car as driver",31
Riverwood,"Train, car as passenger",15
Riverwood,"Train, bicycle",3
Riverwood,"Train, other",6
Riverwood,"Bus, car as passenger",3
Riverwood,"Car as driver, car as passenger",7
Riverwood,"Train, bus, car as driver",7
Riverwood,"Train, bus, car as passenger",6
Riverwood,"Train, bus, other",3
Riverwood,Walked only,87
Riverwood,Worked at home,78
Riverwood,Did not go to work,258
Riverwood,Not stated,47
Riverwood,Not applicable,6002
South Hurstville - Blakehurst,Train,1902
South Hurstville - Blakehurst,Bus,128
South Hurstville - Blakehurst,Tram,4
South Hurstville - Blakehurst,Taxi,19
South Hurstville - Blakehurst,"Car, as driver",5571
South Hurstville - Blakehurst,"Car, as passenger",457
South Hurstville - Blakehurst,Truck,77
South Hurstville - Blakehurst,Motorbike/scooter,38
South Hurstville - Blakehurst,Bicycle,30
South Hurstville - Blakehurst,Other,49
South Hurstville - Blakehurst,"Train, bus",345
South Hurstville - Blakehurst,"Train, tram",3
South Hurstville - Blakehurst,"Train, taxi",3
South Hurstville - Blakehurst,"Train, car as driver",166
South Hurstville - Blakehurst,"Train, car as passenger",87
South Hurstville - Blakehurst,"Train, motorbike/scooter",3
South Hurstville - Blakehurst,"Train, other",7
South Hurstville - Blakehurst,"Bus, car as driver",3
South Hurstville - Blakehurst,"Bus, car as passenger",10
South Hurstville - Blakehurst,"Taxi, car as passenger",4
South Hurstville - Blakehurst,"Car as driver, car as passenger",18
South Hurstville - Blakehurst,"Car as driver, motorbike/scooter",3
South Hurstville - Blakehurst,"Car as driver, other",3
South Hurstville - Blakehurst,"Train, bus, tram",4
South Hurstville - Blakehurst,"Train, bus, taxi",12
South Hurstville - Blakehurst,"Train, bus, car as driver",14
South Hurstville - Blakehurst,"Train, bus, car as passenger",23
South Hurstville - Blakehurst,"Train, car as driver, car as passenger",7
South Hurstville - Blakehurst,Walked only,345
South Hurstville - Blakehurst,Worked at home,347
South Hurstville - Blakehurst,Did not go to work,756
South Hurstville - Blakehurst,Not stated,182
South Hurstville - Blakehurst,Not applicable,11955
Arncliffe - Bardwell Valley,Train,1755
Arncliffe - Bardwell Valley,Bus,98
Arncliffe - Bardwell Valley,Ferry,3
Arncliffe - Bardwell Valley,Tram,3
Arncliffe - Bardwell Valley,Taxi,40
Arncliffe - Bardwell Valley,"Car, as driver",3073
Arncliffe - Bardwell Valley,"Car, as passenger",306
