SA2 - Residence,Method of Travel to Work,Count
Bankstown - South,Other,35
Bankstown - South,Worked at home,1395
Bankstown - South,Did not go to work,1026
Bankstown - South,Not stated,42
Bankstown - South,Not applicable,12441
Greenacre - North,Train,36
Greenacre - North,"Train, bus",48
Greenacre - North,"Train, car as driver",19
Greenacre - North,"Train, car as passenger",3
Greenacre - North,"Train, bus, ferry",3
Greenacre - North,"Train, bus, car as driver",4
Greenacre - North,"Train, bus, car as passenger",4
Greenacre - North,Bus,23
Greenacre - North,"Bus, car as driver",4
Greenacre - North,"Bus, car as passenger",4
Greenacre - North,Taxi/ride-share service,4
Greenacre - North,"Car, as driver",1867
Greenacre - North,"Car as driver, car as passenger",10
Greenacre - North,"Car as driver, truck",4
Greenacre - North,"Car as driver, other",3
Greenacre - North,"Car, as passenger",157
Greenacre - North,Truck,35
Greenacre - North,Motorbike/scooter,8
Greenacre - North,Bicycle,6
Greenacre - North,Walked only,77
Greenacre - North,Other,28
Greenacre - North,Worked at home,1288
Greenacre - North,Did not go to work,751
Greenacre - North,Not stated,34
Greenacre - North,Not applicable,10217
Greenacre - South,Train,60
Greenacre - South,"Train, bus",31
Greenacre - South,"Train, car as driver",5
Greenacre - South,"Train, bus, car as driver",5
Greenacre - South,"Train, bus, car as passenger",3
Greenacre - South,Bus,18
Greenacre - South,"Bus, car as driver",5
Greenacre - South,"Bus, car as passenger",4
Greenacre - South,"Bus, other",4
Greenacre - South,Taxi/ride-share service,7
Greenacre - South,"Taxi/ride-share service, car as driver",4
Greenacre - South,"Car, as driver",1628
Greenacre - South,"Car as driver, car as passenger",9
Greenacre - South,"Car as driver, truck",3
Greenacre - South,"Car, as passenger",160
Greenacre - South,"Car as passenger, other",3
Greenacre - South,Truck,39
Greenacre - South,Motorbike/scooter,7
Greenacre - South,Walked only,49
Greenacre - South,Other,24
Greenacre - South,Worked at home,1080
Greenacre - South,Did not go to work,668
Greenacre - South,Not stated,37
Greenacre - South,Not applicable,9562
Panania (North) - Milperra,Train,120
Panania (North) - Milperra,"Train, bus",35
Panania (North) - Milperra,"Train, Tram/light rail",4
Panania (North) - Milperra,"Train, car as driver",12
Panania (North) - Milperra,"Train, car as passenger",4
Panania (North) - Milperra,"Train, other",3
Panania (North) - Milperra,Bus,5
Panania (North) - Milperra,Taxi/ride-share service,5
Panania (North) - Milperra,"Taxi/ride-share service, car as driver",3
Panania (North) - Milperra,"Car, as driver",1774
Panania (North) - Milperra,"Car as driver, car as passenger",5
Panania (North) - Milperra,"Car, as passenger",148
Panania (North) - Milperra,Truck,34
Panania (North) - Milperra,Motorbike/scooter,6
Panania (North) - Milperra,Bicycle,8
Panania (North) - Milperra,Walked only,31
Panania (North) - Milperra,Other,15
Panania (North) - Milperra,Worked at home,1837
Panania (North) - Milperra,Did not go to work,968
Panania (North) - Milperra,Not stated,15
Panania (North) - Milperra,Not applicable,6291
Panania (South) - Picnic Point,Train,154
Panania (South) - Picnic Point,"Train, bus",33
Panania (South) - Picnic Point,"Train, car as driver",19
Panania (South) - Picnic Point,"Train, car as passenger",5
Panania (South) - Picnic Point,"Train, bus, car as passenger",4
Panania (South) - Picnic Point,Bus,9
Panania (South) - Picnic Point,"Bus, Taxi/ride-share service",3
Panania (South) - Picnic Point,"Bus, car as passenger",4
Panania (South) - Picnic Point,Taxi/ride-share service,3
Panania (South) - Picnic Point,"Car, as driver",2417
Panania (South) - Picnic Point,"Car as driver, car as passenger",3
Panania (South) - Picnic Point,"Car as driver, truck",5
Panania (South) - Picnic Point,"Car as driver, other",4
Panania (South) - Picnic Point,"Car, as passenger",174
Panania (South) - Picnic Point,Truck,44
Panania (South) - Picnic Point,Motorbike/scooter,8
Panania (South) - Picnic Point,Bicycle,16
Panania (South) - Picnic Point,Walked only,60
Panania (South) - Picnic Point,Other,39
Panania (South) - Picnic Point,Worked at home,3033
Panania (South) - Picnic Point,Did not go to work,1288
Panania (South) - Picnic Point,Not stated,26
Panania (South) - Picnic Point,Not applicable,8633
Belmore - Belfield,Train,265
Belmore - Belfield,"Train, bus",113
Belmore - Belfield,"Train, car as driver",23
Belmore - Belfield,"Train, car as passenger",7
Belmore - Belfield,"Train, motorbike/scooter",3
Belmore - Belfield,"Train, bicycle",9
Belmore - Belfield,"Train, bus, Tram/light rail",6
Belmore - Belfield,"Train, bus, Taxi/ride-share service",5
Belmore - Belfield,"Train, bus, car as driver",7
Belmore - Belfield,"Train, bus, car as passenger",14
Belmore - Belfield,Bus,43
Belmore - Belfield,"Bus, car as driver",3
Belmore - Belfield,"Bus, car as passenger",4
Belmore - Belfield,Taxi/ride-share service,14
Belmore - Belfield,"Car, as driver",2704
Belmore - Belfield,"Car as driver, car as passenger",16
Belmore - Belfield,"Car as driver, truck",3
Belmore - Belfield,"Car as driver, motorbike/scooter",5
Belmore - Belfield,"Car as driver, other",5
Belmore - Belfield,"Car, as passenger",221
Belmore - Belfield,Truck,42
Belmore - Belfield,Motorbike/scooter,26
Belmore - Belfield,Bicycle,14
Belmore - Belfield,Walked only,127
Belmore - Belfield,Other,51
Belmore - Belfield,Worked at home,2498
Belmore - Belfield,Did not go to work,1451
Belmore - Belfield,Not stated,51
Belmore - Belfield,Not applicable,12604
Punchbowl,Train,200
Punchbowl,"Train, bus",58
Punchbowl,"Train, Tram/light rail",3
Punchbowl,"Train, car as driver",18
Punchbowl,"Train, car as passenger",12
Punchbowl,"Train, other",3
Punchbowl,"Train, bus, Taxi/ride-share service",3
Punchbowl,"Train, bus, car as driver",14
Punchbowl,"Train, bus, car as passenger",9
Punchbowl,"Train, car as driver, car as passenger",3
Punchbowl,Bus,46
Punchbowl,"Bus, car as passenger",3
Punchbowl,Taxi/ride-share service,15
Punchbowl,"Car, as driver",2803
Punchbowl,"Car as driver, car as passenger",20
Punchbowl,"Car as driver, truck",3
Punchbowl,"Car as driver, motorbike/scooter",3
Punchbowl,"Car as driver, other",8
Punchbowl,"Car, as passenger",276
Punchbowl,Truck,62
Punchbowl,Motorbike/scooter,36
Punchbowl,Bicycle,11
Punchbowl,Walked only,113
Punchbowl,Other,47
Punchbowl,Worked at home,1524
Punchbowl,Did not go to work,1173
Punchbowl,Not stated,50
Punchbowl,Not applicable,15014
Roselands,Train,103
Roselands,"Train, bus",29
Roselands,"Train, car as driver",12
Roselands,Bus,17
Roselands,"Bus, car as passenger",3
Roselands,Taxi/ride-share service,8
Roselands,"Car, as driver",2121
Roselands,"Car as driver, car as passenger",3
Roselands,"Car as driver, other",7
Roselands,"Car, as passenger",172
Roselands,Truck,30
Roselands,Motorbike/scooter,27
Roselands,Bicycle,7
Roselands,Walked only,68
Roselands,Other,44
Roselands,Worked at home,1859
Roselands,Did not go to work,1081
Roselands,Not stated,35
Roselands,Not applicable,8927
Lakemba,Train,345
Lakemba,"Train, bus",90
Lakemba,"Train, Tram/light rail",6
Lakemba,"Train, car as driver",29
Lakemba,"Train, car as passenger",4
Lakemba,"Train, bus, ferry",3
Lakemba,"Train, bus, Taxi/ride-share service",4
Lakemba,"Train, bus, car as driver",8
Lakemba,"Train, bus, car as passenger",7
Lakemba,Bus,32
Lakemba,"Bus, car as driver",5
Lakemba,"Bus, car as passenger",4
Lakemba,Taxi/ride-share service,21
Lakemba,"Car, as driver",1916
Lakemba,"Car as driver, car as passenger",3
Lakemba,"Car as driver, other",9
Lakemba,"Car, as passenger",154
Lakemba,Truck,16
Lakemba,Motorbike/scooter,53
Lakemba,Bicycle,8
Lakemba,Walked only,145
Lakemba,Other,53
Lakemba,Worked at home,994
Lakemba,Did not go to work,758
Lakemba,Not stated,56
Lakemba,Not applicable,12361
Wiley Park,Train,196
Wiley Park,"Train, bus",50
Wiley Park,"Train, car as driver",12
Wiley Park,"Train, car as passenger",8
Wiley Park,"Train, bus, Tram/light rail",6
Wiley Park,"Train, bus, Taxi/ride-share service",4
Wiley Park,"Train, bus, car as passenger",4
Wiley Park,Bus,19
Wiley Park,"Bus, car as driver",3
Wiley Park,Taxi/ride-share service,8
Wiley Park,"Car, as driver",1327
Wiley Park,"Car as driver, car as passenger",13
Wiley Park,"Car as driver, motorbike/scooter",5
Wiley Park,"Car as driver, other",6
Wiley Park,"Car, as passenger",112
Wiley Park,Truck,5
Wiley Park,Motorbike/scooter,20
Wiley Park,Walked only,44
Wiley Park,Other,17
Wiley Park,Worked at home,654
Wiley Park,Did not go to work,547
Wiley Park,Not stated,26
Wiley Park,Not applicable,7020
Campsie - North,Train,344
Campsie - North,"Train, bus",149
Campsie - North,"Train, Tram/light rail",6
Campsie - North,"Train, car as driver",15
Campsie - North,"Train, car as passenger",6
Campsie - North,"Train, other",5
Campsie - North,"Train, bus, Tram/light rail",3
Campsie - North,"Train, bus, Taxi/ride-share service",9
Campsie - North,"Train, bus, car as driver",8
Campsie - North,"Train, bus, car as passenger",13
Campsie - North,"Train, car as driver, car as passenger",3
Campsie - North,Bus,103
Campsie - North,"Bus, car as passenger",6
Campsie - North,"Bus, other",3
Campsie - North,Taxi/ride-share service,8
Campsie - North,"Car, as driver",1324
Campsie - North,"Car as driver, car as passenger",5
Campsie - North,"Car as driver, truck",3
Campsie - North,"Car as driver, car as passenger, bicycle",4
Campsie - North,"Car, as passenger",174
Campsie - North,Truck,12
Campsie - North,Motorbike/scooter,34
Campsie - North,Bicycle,16
Campsie - North,Walked only,101
Campsie - North,Other,29
Campsie - North,Worked at home,1132
Campsie - North,Did not go to work,921
Campsie - North,Not stated,27
Campsie - North,Not applicable,7410
Campsie - South,Train,265
Campsie - South,"Train, bus",137
Campsie - South,"Train, Tram/light rail",11
Campsie - South,"Train, car as driver",10
Campsie - South,"Train, car as passenger",7
Campsie - South,"Train, bus, ferry",4
Campsie - South,"Train, bus, Tram/light rail",7
Campsie - South,"Train, bus, Taxi/ride-share service",10
Campsie - South,"Train, bus, car as passenger",7
Campsie - South,"Train, car as driver, car as passenger",3
Campsie - South,Bus,118
Campsie - South,"Bus, car as driver",3
Campsie - South,"Bus, car as passenger",3
Campsie - South,Taxi/ride-share service,8
Campsie - South,"Taxi/ride-share service, car as passenger",4
Campsie - South,"Car, as driver",901
Campsie - South,"Car as driver, motorbike/scooter",4
Campsie - South,"Car, as passenger",96
Campsie - South,Truck,8
Campsie - South,Motorbike/scooter,28
Campsie - South,Bicycle,10
Campsie - South,Walked only,108
Campsie - South,Other,16
Campsie - South,Worked at home,720
Campsie - South,Did not go to work,657
Campsie - South,Not stated,27
Campsie - South,Not applicable,5883
Canterbury - South,Train,160
Canterbury - South,"Train, bus",87
Canterbury - South,"Train, car as driver",17
Canterbury - South,"Train, car as passenger",7
Canterbury - South,"Train, bus, car as driver",4
Canterbury - South,"Train, bus, car as passenger",3
Canterbury - South,Bus,70
Canterbury - South,"Bus, car as driver",5
Canterbury - South,"Bus, car as passenger",7
Canterbury - South,"Ferry, car as driver",6
Canterbury - South,"Tram/light rail, car as driver",4
Canterbury - South,Taxi/ride-share service,6
Canterbury - South,"Car, as driver",1640
Canterbury - South,"Car as driver, car as passenger",9
Canterbury - South,"Car as driver, motorbike/scooter",4
Canterbury - South,"Car as driver, other",3
Canterbury - South,"Car, as passenger",130
Canterbury - South,Truck,14
Canterbury - South,Motorbike/scooter,9
Canterbury - South,Bicycle,10
Canterbury - South,Walked only,95
Canterbury - South,Other,22
Canterbury - South,Worked at home,2027
Canterbury - South,Did not go to work,1031
Canterbury - South,Not stated,30
Canterbury - South,Not applicable,6814
Earlwood,Train,128
Earlwood,"Train, bus",41
Earlwood,"Train, car as driver",9
Earlwood,"Train, car as passenger",8
Earlwood,"Train, bus, car as driver",6
Earlwood,"Train, bus, car as passenger",4
Earlwood,"Train, car as driver, bicycle",3
Earlwood,Bus,54
Earlwood,"Bus, car as driver",3
Earlwood,"Bus, car as passenger",3
Earlwood,Tram/light rail,3
Earlwood,Taxi/ride-share service,9
Earlwood,"Car, as driver",2180
Earlwood,"Car as driver, car as passenger",8
Earlwood,"Car as driver, motorbike/scooter",4
Earlwood,"Car as driver, other",4
Earlwood,"Car, as passenger",161
Earlwood,Truck,32
Earlwood,Motorbike/scooter,20
Earlwood,Bicycle,28
Earlwood,Walked only,89
Earlwood,Other,43
Earlwood,Worked at home,3701
Earlwood,Did not go to work,1420
Earlwood,Not stated,43
Earlwood,Not applicable,9952
Kingsgrove - North,Train,54
Kingsgrove - North,"Train, bus",14
Kingsgrove - North,"Train, car as driver",3
Kingsgrove - North,"Train, car as passenger",3
Kingsgrove - North,"Train, bus, car as driver",3
Kingsgrove - North,"Train, bus, car as passenger",4
Kingsgrove - North,Bus,23
Kingsgrove - North,"Bus, car as driver",3
Kingsgrove - North,"Bus, car as passenger",4
Kingsgrove - North,"Car, as driver",841
Kingsgrove - North,"Car as driver, car as passenger",3
Kingsgrove - North,"Car as driver, other",5
Kingsgrove - North,"Car, as passenger",78
Kingsgrove - North,Truck,18
Kingsgrove - North,Bicycle,6
Kingsgrove - North,Walked only,45
Kingsgrove - North,Other,14
Kingsgrove - North,Worked at home,945
Kingsgrove - North,Did not go to work,426
Kingsgrove - North,Not stated,19
Kingsgrove - North,Not applicable,3752
Narwee - Beverly Hills,Train,260
Narwee - Beverly Hills,"Train, bus",58
Narwee - Beverly Hills,"Train, Tram/light rail",5
Narwee - Beverly Hills,"Train, car as driver",13
Narwee - Beverly Hills,"Train, car as passenger",6
Narwee - Beverly Hills,"Train, bicycle",3
Narwee - Beverly Hills,"Train, other",8
Narwee - Beverly Hills,"Train, bus, Taxi/ride-share service",4
Narwee - Beverly Hills,"Train, bus, car as driver",6
Narwee - Beverly Hills,"Train, bus, car as passenger",9
Narwee - Beverly Hills,Bus,24
Narwee - Beverly Hills,"Bus, car as driver",4
Narwee - Beverly Hills,"Bus, car as passenger",5
Narwee - Beverly Hills,Taxi/ride-share service,8
Narwee - Beverly Hills,"Car, as driver",1923
Narwee - Beverly Hills,"Car as driver, car as passenger",9
Narwee - Beverly Hills,"Car as driver, motorbike/scooter",5
Narwee - Beverly Hills,"Car as driver, other",4
Narwee - Beverly Hills,"Car, as passenger",149
Narwee - Beverly Hills,Truck,25
Narwee - Beverly Hills,Motorbike/scooter,17
Narwee - Beverly Hills,Bicycle,8
Narwee - Beverly Hills,Walked only,48
Narwee - Beverly Hills,Other,29
Narwee - Beverly Hills,Worked at home,2077
Narwee - Beverly Hills,Did not go to work,933
Narwee - Beverly Hills,Not stated,28
Narwee - Beverly Hills,Not applicable,8114
Oatley - Hurstville Grove,Train,185
Oatley - Hurstville Grove,"Train, bus",30
Oatley - Hurstville Grove,"Train, Tram/light rail",4
Oatley - Hurstville Grove,"Train, car as driver",16
Oatley - Hurstville Grove,"Train, car as passenger",3
Oatley - Hurstville Grove,"Train, car as driver, car as passenger",5
Oatley - Hurstville Grove,Bus,6
Oatley - Hurstville Grove,"Bus, car as passenger",3
Oatley - Hurstville Grove,"Car, as driver",1667
Oatley - Hurstville Grove,"Car, as passenger",128
Oatley - Hurstville Grove,Truck,14
Oatley - Hurstville Grove,Motorbike/scooter,7
Oatley - Hurstville Grove,Bicycle,11
Oatley - Hurstville Grove,Walked only,82
Oatley - Hurstville Grove,Other,22
Oatley - Hurstville Grove,Worked at home,2850
Oatley - Hurstville Grove,Did not go to work,973
Oatley - Hurstville Grove,Not stated,25
Oatley - Hurstville Grove,Not applicable,6551
Peakhurst - Lugarno,Train,163
Peakhurst - Lugarno,"Train, bus",60
Peakhurst - Lugarno,"Train, Taxi/ride-share service",3
Peakhurst - Lugarno,"Train, car as driver",25
Peakhurst - Lugarno,"Train, bus, car as driver",8
Peakhurst - Lugarno,"Train, bus, car as passenger",3
Peakhurst - Lugarno,"Train, bus, other",4
Peakhurst - Lugarno,Bus,19
Peakhurst - Lugarno,"Bus, car as passenger",3
Peakhurst - Lugarno,"Tram/light rail, car as driver",3
Peakhurst - Lugarno,Taxi/ride-share service,6
Peakhurst - Lugarno,"Car, as driver",3094
Peakhurst - Lugarno,"Car as driver, car as passenger",9
Peakhurst - Lugarno,"Car as driver, truck",3
Peakhurst - Lugarno,"Car as driver, motorbike/scooter",5
Peakhurst - Lugarno,"Car, as passenger",212
Peakhurst - Lugarno,Truck,44
Peakhurst - Lugarno,Motorbike/scooter,16
Peakhurst - Lugarno,Bicycle,9
Peakhurst - Lugarno,Walked only,65
Peakhurst - Lugarno,Other,43
Peakhurst - Lugarno,Worked at home,3647
Peakhurst - Lugarno,Did not go to work,1567
Peakhurst - Lugarno,Not stated,27
Peakhurst - Lugarno,Not applicable,11171
Riverwood,Train,278
Riverwood,"Train, bus",77
Riverwood,"Train, Tram/light rail",4
Riverwood,"Train, car as driver",16
Riverwood,"Train, car as passenger",10
Riverwood,"Train, bus, car as passenger",3
Riverwood,"Train, car as driver, car as passenger",4
Riverwood,Bus,36
Riverwood,Taxi/ride-share service,15
Riverwood,"Car, as driver",1372
Riverwood,"Car as driver, car as passenger",8
Riverwood,"Car as driver, other",3
Riverwood,"Car, as passenger",139
Riverwood,Truck,25
Riverwood,Motorbike/scooter,11
Riverwood,Bicycle,7
Riverwood,Walked only,81
Riverwood,Other,16
Riverwood,Worked at home,1320
Riverwood,Did not go to work,734
Riverwood,Not stated,34
Riverwood,Not applicable,7385
South Hurstville - Blakehurst,Train,915
South Hurstville - Blakehurst,"Train, bus",311
South Hurstville - Blakehurst,"Train, Tram/light rail",7
South Hurstville - Blakehurst,"Train, car as driver",33
South Hurstville - Blakehurst,"Train, car as passenger",20
South Hurstville - Blakehurst,"Train, motorbike/scooter",3
South Hurstville - Blakehurst,"Train, bicycle",6
