"CENSUS_YEAR","SA2_RES_CODE","SA2_RES_NAME_STD","WFH_COMMUTERS","TOTAL_COMMUTERS","WFH_RATE"
2021,102011028,"Avoca Beach - Copacabana",1300,3156,0.411913814955640050697084917617237008872
2021,102011033,"Kariong",850,2808,0.3027065527065527065527065527065527065527
2021,102011035,"Narara",941,2946,0.3194161575016972165648336727766463000679
2021,102011037,"Point Clare - Koolewong",1049,2511,0.4177618478693747510951812027080844285145
2021,102021050,"Lake Munmorah - Mannering Park",681,3246,0.2097966728280961182994454713493530499076
2021,103011060,"Bathurst Surrounds",627,3054,0.2053045186640471512770137524557956777996
2021,117031640,"Newtown (NSW)",5207,8351,0.6235181415399353370853789965273619925757
2021,117031641,"Pyrmont",3776,6256,0.6035805626598465473145780051150895140665
2021,117031642,"Redfern",4167,6855,0.6078774617067833698030634573304157549234
2021,117031643,"Rosebery - Beaconsfield",3668,6702,0.5472993136377200835571471202626081766637
2021,118011344,"Dover Heights",2845,5003,0.5686588047171696981810913451928842694383
2021,118011649,"Bellevue Hill",4100,6767,0.6058814836707551352150140387173045662775
2021,118021565,"Kingsford",2648,5775,0.4585281385281385281385281385281385281385
2021,118021651,"Coogee - Clovelly",6422,10733,0.5983415634025901425510109009596571322091
2021,119011360,"Revesby",2675,6081,0.4398947541522775859233678671271172504522
2021,119011572,"Bankstown - South",1395,4913,0.2839405658457154488092814980663545695095
2021,119031370,"Narwee - Beverly Hills",2077,4707,0.4412577012959422137242404928829403016784
2021,119031666,"Mortdale - Oatley",3201,6114,0.5235525024533856722276741903827281648675
2021,119031667,"Penshurst",1460,3819,0.3822990311599895260539408222047656454569
2021,119041379,"Kogarah Bay - Carlton - Allawah",2638,6393,0.4126388237134365712498044736430470827468
2021,120011385,"Drummoyne - Rodd Point",4932,8555,0.5765049678550555230859146697837521917008
2021,120011673,"Rhodes",3394,5853,0.5798735691098581923799760806424056039638
2021,120021387,"Balmain",5136,7557,0.6796347757046447002778880508138150059547
2021,120021389,"Lilyfield - Rozelle",4514,6826,0.6612950483445648989159097568121886903018
2021,120021674,"Annandale (NSW)",3023,4768,0.6340184563758389261744966442953020134228
2021,120031395,"Haberfield - Summer Hill",3882,6421,0.604578726055131599439339666718579660489
2021,121011682,"Artarmon",2713,4369,0.6209658960860608834973678187228198672465
2021,110011187,"Armidale Surrounds - North",486,1809,0.2686567164179104477611940298507462686567
2021,110021191,"Inverell",354,4305,0.0822299651567944250871080139372822299652
2021,110021194,"Tenterfield",442,2192,0.2016423357664233576642335766423357664234
2021,110031196,"Moree Surrounds",392,2040,0.1921568627450980392156862745098039215686
2021,110031198,"Narrabri Surrounds",339,1895,0.1788918205804749340369393139841688654354
2021,110041200,"Gunnedah Surrounds",365,1882,0.1939426142401700318809776833156216790648
2021,111011207,"Belmont South - Blacksmiths",413,1923,0.2147685907436297451898075923036921476859
2021,111011208,"Charlestown - Dudley",2854,10525,0.2711638954869358669833729216152019002375
2021,111011211,"Redhead",401,1372,0.2922740524781341107871720116618075801749
2021,111021216,"Bonnells Bay - Silverwater",839,3437,0.2441082339249345359324992726214722141402
2021,112031254,"Tweed Heads",1052,7226,0.1455853861057293108220315527262662607252
2021,113011257,"Griffith Surrounds",782,5939,0.1316719986529718807880114497390133019027
2021,113021260,"Tumbarumba",234,1328,0.1762048192771084337349397590361445783133
2021,113031270,"Wagga Wagga - West",390,5042,0.0773502578341927806426021420071400238001
2021,116011304,"Blacktown (North) - Marayong",2400,7314,0.3281378178835110746513535684987694831829
2021,116021563,"Quakers Hill",4772,10578,0.4511249763660427301947438079031953110229
2021,116031317,"Mount Druitt - Whalan",1577,6495,0.2428021555042340261739799846035411855273
2021,117031329,"Darlinghurst",3853,6299,0.6116843943483092554373710112716304175266
2021,121021578,"Hornsby - West",2385,4468,0.5337958818263205013428827215756490599821
2021,122031430,"Manly Vale - Allambie Heights",4202,7838,0.5361061495279408012248022454707833631028
2021,123021441,"Leumeah - Minto Heights",1666,5592,0.2979256080114449213161659513590844062947
2021,123031445,"Bargo",545,2391,0.2279381012128816394813885403596821413634
2021,124011449,"Blackheath - Megalong Valley",866,1986,0.4360523665659617321248741188318227593152
2021,124031707,"Cranebrook - Castlereagh",2166,7028,0.3081957882754695503699487763232783153102
2021,124041466,"Richmond - Clarendon",1631,5866,0.2780429594272076372315035799522673031026
2021,124051469,"Erskine Park",878,2842,0.3089373680506685432793807178043631245602
2021,125011583,"Auburn - North",498,3549,0.1403212172442941673710904480135249366019
2021,125011585,"Berala",823,2600,0.3165384615384615384615384615384615384615
2021,125011709,"Silverwater - Newington",1709,3337,0.512136649685346119268804315253221456398
2021,125011710,"Wentworth Point - Sydney Olympic Park",5740,10350,0.5545893719806763285024154589371980676329
2021,125031487,"Yennora Industrial",0,6,0
2021,125041588,"Pendle Hill - Girraween",2337,5218,0.4478727481793790724415484860099655040245
2021,125041719,"Rosehill - Harris Park",1361,3887,0.35014149729868793413943915616156418832
2021,126011720,"Epping (East) - North Epping",3884,6331,0.6134891802242931606381298373084820723424
2021,126021500,"Macquarie Park - Marsfield",5920,10693,0.5536332179930795847750865051903114186851
2021,126021723,"Eastwood",3700,7550,0.4900662251655629139072847682119205298013
2021,127011504,"Ashcroft - Busby - Miller",600,3389,0.1770433756270286220123930362938920035409
2021,127011727,"Gledswood Hills - Gregory Hills",2348,6275,0.3741832669322709163346613545816733067729
2021,127021512,"Cabramatta West - Mount Pritchard",1219,4883,0.2496416137620315379889412246569731722302
2021,127021521,"Wetherill Park Industrial",8,17,0.4705882352941176470588235294117647058824
2021,127031599,"Lurnea - Cartwright",552,2519,0.2191345772131798332671695117109964271536
2021,128011530,"Miranda - Yowie Bay",3447,8613,0.4002089864158829676071055381400208986416
2021,128011531,"Sylvania - Taren Point",2446,6171,0.3963701182952519850915572840706530546103
2021,128011603,"Caringbah South",2534,5549,0.4566588574517931158767345467651829158407
2011,101041018,"Batemans Bay - South",152,2309,0.0658293633607622347336509311390212213079
2011,101041023,"Eden",48,1047,0.0458452722063037249283667621776504297994
2011,102011031,"Erina - Green Point",327,4747,0.0688856119654518643353697071834843058774
2011,102011041,"Wamberal - Forresters Beach",264,3968,0.0665322580645161290322580645161290322581
2011,102021044,"Bateau Bay - Killarney Vale",258,7607,0.033916129880373340344419613513868805048
2011,102021046,"Budgewoi - Buff Point - Halekulani",95,2902,0.0327360441075120606478290833907649896623
2011,102021051,"Ourimbah - Fountaindale",147,2059,0.0713938805245264691597863040310830500243
2011,102021053,"The Entrance",169,4423,0.0382093601627854397467782048383450146959
2016,101021008,"Karabar",75,3776,0.0198622881355932203389830508474576271186
2016,101041020,"Bega-Eden Hinterland",426,3172,0.1343001261034047919293820933165195460277
2016,101051539,"Goulburn",255,8553,0.0298141003156787092248333917923535601543
2016,102021056,"Warnervale - Wadalba",277,5942,0.046617300572197913160552002692696061932
2016,103021062,"Condobolin",309,2416,0.1278973509933774834437086092715231788079
2016,103021063,"Cowra",158,2989,0.0528604884576781532285045165607226497156
2016,104021089,"Sawtell - Boambee",345,7042,0.0489917637034933257597273501846066458393
2016,104021091,"Woolgoolga - Arrawarra",218,4343,0.05019571724614321897306009670734515312
2016,105031099,"Coonabarabran",408,2541,0.1605667060212514757969303423848878394333
2016,105031102,"Dubbo - West",88,3454,0.025477707006369426751592356687898089172
2016,105031106,"Wellington",257,2558,0.1004691164972634870992963252541047693511
2016,107011131,"Dapto - Avondale",233,8441,0.027603364530268925482762705840540220353
2016,107011132,"Horsley - Kembla Grange",95,3726,0.0254965110037573805689747718733225979603
2016,107031142,"Shellharbour - Oak Flats",126,3861,0.0326340326340326340326340326340326340326
2016,107031143,"Warilla",142,6446,0.0220291653738752714861929878994725411108
2016,109011174,"Albury - South",233,4196,0.055529075309818875119161105815061963775
2016,110011186,"Armidale",431,8494,0.0507417000235460324935248410642806687073
2016,111011209,"Glendale - Cardiff - Hillsborough",344,9569,0.0359494200020900825582610513115268053088
2016,111011214,"Warners Bay - Boolaroo",251,5376,0.0466889880952380952380952380952380952381
2016,111021215,"Bolton Point - Teralba",105,2922,0.0359342915811088295687885010266940451745
2016,111021216,"Bonnells Bay - Silverwater",177,3186,0.0555555555555555555555555555555555555556
2016,111031225,"Lambton - New Lambton",299,6952,0.0430092059838895281933256616800920598389
2016,111031231,"Shortland - Jesmond",119,3578,0.0332588038010061486864169927333705980995
2016,111031232,"Stockton - Fullerton Cove",87,2386,0.036462699077954735959765297569153394803
2016,112011240,"Byron Bay",511,3755,0.1360852197070572569906790945406125166445
2016,112011242,"Lennox Head - Skennars Head",287,3353,0.0855949895615866388308977035490605427975
2016,113011257,"Griffith Region",669,5641,0.1185959936181528097854990249955681616735
2016,114011272,"Berry - Kangaroo Valley",384,2981,0.1288158336128815833612881583361288158336
2016,114011274,"Culburra Beach",109,1517,0.0718523401450230718523401450230718523401
2016,114021287,"Moss Vale - Berrima",271,3788,0.0715417106652587117212249208025343189018
2016,125031487,"Yennora Industrial",0,4,0
2016,126021500,"Macquarie Park - Marsfield",372,9176,0.0405405405405405405405405405405405405405
2016,127011504,"Ashcroft - Busby - Miller",78,4097,0.0190383207224798633146204539907249206737
2016,127011592,"Badgerys Creek",0,14,0
2016,127031524,"Holsworthy - Wattle Grove",363,9864,0.0368004866180048661800486618004866180049
2016,128021533,"Heathcote - Waterfall",106,2836,0.0373765867418899858956276445698166431594
2016,128021608,"Loftus - Yarrawarrah",153,3312,0.0461956521739130434782608695652173913043
2016,128021609,"Woronora Heights",92,1951,0.047155304971809328549461814454126089185
2016,115011554,"Castle Hill - East",109,1980,0.0550505050505050505050505050505050505051
2016,115031299,"Bilpin - Colo - St Albans",117,1055,0.1109004739336492890995260663507109004739
2016,116011304,"Blacktown (North) - Marayong",133,7291,0.0182416678096283088739541900973803319161
2016,116011307,"Lalor Park - Kings Langley",388,10673,0.0363534151597488990911646210062775227209
2016,116011308,"Seven Hills - Toongabbie",251,10102,0.0248465650366264106117600475153434963374
2016,117011322,"Mascot - Eastlakes",306,11225,0.0272605790645879732739420935412026726058
2016,117031334,"Pyrmont - Ultimo",473,10467,0.0451896436419222317760580873220598070125
2016,117031336,"Surry Hills",473,9565,0.0494511238891792995295347621536853110298
2016,117031338,"Waterloo - Beaconsfield",560,15754,0.0355465278659388091913164910498920908975
2016,118021567,"Maroubra - South",213,4497,0.0473649099399599733155436957971981320881
2016,119011354,"Bass Hill - Georges Hall",240,7026,0.0341588385994876174210076857386848847139
2016,119021573,"Lakemba",131,5233,0.0250334416204853812344735333460729982801
2016,120031575,"Strathfield",459,11697,0.0392408309823031546550397537830212875096
2016,121021403,"Asquith - Mount Colah",538,8639,0.0622757263572172705174209978006713740016
2016,121031409,"Pymble",630,7162,0.0879642557944708182072046914269757051103
2016,121031411,"Turramurra",773,7770,0.0994851994851994851994851994851994851995
2016,122021421,"Bayview - Elanora Heights",554,4561,0.1214645910984433238324928743696557772418
2016,122021423,"Warriewood - Mona Vale",920,11017,0.0835073068893528183716075156576200417537
2016,123011434,"Elderslie - Harrington Park",419,9728,0.0430715460526315789473684210526315789474
2016,123011435,"Mount Annan - Currans Hill",431,13797,0.0312386750742915126476770312386750742915
2016,123021442,"Macquarie Fields - Glenfield",175,8757,0.019984012789768185451638689048760991207
2016,123031448,"The Oaks - Oakdale",338,4066,0.0831283817019183472700442695523856369897
2016,124011451,"Blue Mountains - North",0,5,0
2016,124011453,"Lawson - Hazelbrook - Linden",317,4652,0.068142734307824591573516766981943250215
2016,124031457,"Cambridge Park",167,6958,0.0240011497556769186547858580051739005461
2016,124031459,"Emu Plains - Leonay",258,6250,0.04128
2016,124031464,"Penrith",129,5199,0.0248124639353721869590305828043854587421
2016,125011587,"Regents Park",53,1859,0.028509951586874663797740720817643894567
2016,125031485,"Merrylands - Holroyd",299,10505,0.0284626368396001903855306996668253212756
2021,105031099,"Coonabarabran",519,2615,0.1984703632887189292543021032504780114723
2021,105031101,"Dubbo - South",752,8759,0.0858545496061194200251170224911519579861
2021,106011110,"Dungog",897,3737,0.24003211131924003211131924003211131924
2021,106021615,"Rutherford (North) - Aberglasslyn",1227,6892,0.1780325014509576320371445153801508995937
2021,106021618,"Thornton - Millers Forest",1590,7159,0.2220980583880430227685430926106998184104
2021,106041129,"Scone Surrounds",573,3407,0.1681831523334311711182858820076313472263
2021,107011132,"Horsley - Kembla Grange",1403,5282,0.265619083680424081787201817493373722075
2021,107041549,"Wollongong - West",2216,6782,0.3267472721910940725449719846652904747862
2021,108021155,"Kempsey",293,4455,0.0657687991021324354657687991021324354658
2021,108021159,"Nambucca Heads Surrounds",529,2817,0.1877884274050408235711750088746893858715
2021,108041164,"Port Macquarie - West",871,7449,0.1169284467713787085514834205933682373473
2021,108041166,"Wauchope",516,4801,0.1074776088314934388669027285982087065195
2021,101021008,"Karabar",288,3930,0.0732824427480916030534351145038167938931
2021,101021610,"Googong",382,3204,0.1192259675405742821473158551810237203496
2021,101051539,"Goulburn",750,9642,0.0777846919726197884256378344741754822651
2021,101051540,"Goulburn Surrounds",1182,5761,0.2051727130706474570387085575420933865648
2021,102011030,"Calga - Kulnura",721,1954,0.368986693961105424769703172978505629478
2021,102021053,"The Entrance",1411,5228,0.2698928844682478959449120122417750573833
2021,102021056,"Warnervale - Wadalba",1964,7632,0.2573375262054507337526205450733752620545
2021,103021065,"Forbes",467,4017,0.1162559123724172267861588249937764500871
2021,103031071,"Lithgow Surrounds",584,3178,0.1837633731906859660163624921334172435494
2021,103031073,"Mudgee Surrounds - East",202,1013,0.1994076999012833168805528134254689042448
2021,117031638,"Camperdown - Darlington",2683,4465,0.6008958566629339305711086226203807390817
2021,117031648,"Zetland",4087,6956,0.5875503162737205290396779758481886141461
2021,118021566,"Maroubra - North",2125,4282,0.4962634283045305931807566557683325548809
2021,119011361,"Yagoona - Birrong",1940,5810,0.3339070567986230636833046471600688468158
2021,119011658,"Panania (South) - Picnic Point",3033,6037,0.5024018552261056816299486499917177405996
2021,119021366,"Punchbowl",1524,5293,0.2879274513508407330436425467598715284338
2021,119021659,"Campsie - North",1132,3515,0.322048364153627311522048364153627311522
2021,119021662,"Earlwood",3701,6541,0.5658156245222443051521174132395658156245
2021,119031371,"Oatley - Hurstville Grove",2850,5033,0.5662626664017484601629246969998013113451
2021,119031372,"Peakhurst - Lugarno",3647,7444,0.489924771628156904889844169801182160129
2021,119041378,"Kogarah",2114,5545,0.3812443642921550946798917944093778178539
2021,119041671,"Wolli Creek",2858,5645,0.5062887511071744906997342781222320637733
2021,120031392,"Canterbury (North) - Ashbury",3016,4900,0.6155102040816326530612244897959183673469
2021,120031394,"Dulwich Hill - Lewisham",5411,8923,0.6064104000896559453098733609772498038776
2021,120031680,"Strathfield - East",2569,7659,0.3354223789006397702049875962919441180311
2021,120031681,"Strathfield - West",1777,3977,0.4468192104601458385717877797334674377672
2021,121011685,"Greenwich - Riverview",3824,6144,0.6223958333333333333333333333333333333333
2021,121011686,"Lane Cove",4805,7688,0.625
2021,109031182,"Deniliquin",180,2754,0.0653594771241830065359477124183006535948
2021,110021190,"Glen Innes",497,3012,0.1650066401062416998671978751660026560425
2021,110021192,"Inverell Surrounds - East",419,1747,0.2398397252432741843159702346880366342301
2021,111021220,"Wangi Wangi - Rathmines",793,3415,0.2322108345534407027818448023426061493411
2021,111031226,"Maryland - Fletcher - Minmi",1585,7121,0.2225810981603707344474090717595843280438
2021,112021246,"Goonellabah",652,5229,0.124689233122968062727098871677184930197
2021,112021247,"Kyogle",485,2508,0.1933811802232854864433811802232854864434
2021,112021248,"Lismore",717,5669,0.1264773328629387899100370435702945845828
2021,112031250,"Kingscliff - Fingal Head",1372,5814,0.2359821121431028551771585827313381492948
2021,112031252,"Murwillumbah Surrounds",804,3830,0.209921671018276762402088772845953002611
2021,113031265,"Junee",311,2247,0.1384067645749888740542946150422785936805
2021,113031266,"Temora",339,2618,0.129488158899923605805958747135217723453
2021,114011276,"Huskisson - Vincentia",341,1787,0.1908226077224398433128147733631785114717
2021,114011280,"Sussex Inlet - Berrara",169,1257,0.1344470962609387430389817024661893396977
2021,114021286,"Mittagong",1097,4588,0.2391020052310374891020052310374891020052
2021,114021289,"Southern Highlands",880,2882,0.3053435114503816793893129770992366412214
2021,115011553,"Castle Hill - Central",1752,3208,0.5461346633416458852867830423940149625935
2021,115011554,"Castle Hill - East",1106,1892,0.5845665961945031712473572938689217758985
2021,115011622,"Kellyville - West",2781,5078,0.5476565576998818432453721937770775896022
2021,116011627,"Toongabbie - West",1873,4349,0.4306737180961140492067141871694642446539
2021,116021309,"Glenwood",3652,7066,0.5168412114350410416076988395131616190207
2021,116031314,"Glendenning - Dean Park",886,3213,0.2757547463429816370992841581076875194522
2021,116031319,"Rooty Hill - Minchinbury",2458,8327,0.2951843400984748408790680917497297946439
2021,117011323,"Pagewood - Hillsdale - Daceyville",2148,6097,0.3523044120059045432179760537969493193374
2021,121041417,"North Sydney - Lavender Bay",4717,6966,0.6771461383864484639678438128050531151306
2021,121041689,"Mosman - South",4389,6605,0.664496593489780469341408024224072672218
2021,122031425,"Cromer",1455,3331,0.4368057640348243770639447613329330531372
2021,122031432,"Terrey Hills - Duffys Forest",732,1556,0.4704370179948586118251928020565552699229
2021,122031692,"Belrose",1788,3437,0.5202211230724469013674716322374163514693
2021,122031696,"Frenchs Forest - Oxford Falls",3995,7567,0.5279503105590062111801242236024844720497
2021,122031697,"Narrabeen - Wheeler Heights",2099,4779,0.4392132245239589872358233940154844109646
2021,123021436,"Bradbury - Wedderburn",1722,6252,0.2754318618042226487523992322456813819578
2021,123021437,"Campbelltown - Woodbine",2363,7636,0.3094552121529596647459402828706128863279
2021,123021444,"Rosemeadow - Glen Alpine",2086,6923,0.3013144590495449949443882709807886754297
2021,123031447,"Picton - Tahmoor - Buxton",1981,7776,0.2547582304526748971193415637860082304527
2021,124011455,"Wentworth Falls",984,2154,0.4568245125348189415041782729805013927577
2021,124031457,"Cambridge Park",1681,6153,0.2732000650089387290752478465789045993824
2021,124031461,"Jamisontown - South Penrith",2035,6839,0.2975581225325339961982746015499342009066
2021,124031462,"Kingswood - Werrington",2861,9269,0.3086632862228935160211457546660912719819
2021,125021477,"Ermington - Rydalmere",4284,9402,0.4556477345245692405871091257179323548181
2021,125031480,"Fairfield - East",951,3544,0.2683408577878103837471783295711060948081
2021,125031486,"Smithfield Industrial",0,3,0
2021,125041491,"Northmead",4376,8754,0.4998857665067397761023532099611606122915
2021,125041589,"Wentworthville - Westmead",4377,8732,0.5012597343105817682088868529546495648191
2021,125041717,"Parramatta - North",3580,5959,0.6007719416009397549924483973821110924652
2021,126021725,"Ryde - South",3149,5736,0.5489888423988842398884239888423988842399
2021,127021509,"Bonnyrigg Heights - Bonnyrigg",1371,4823,0.2842629069044163383786025295459257723409
2021,127021514,"Edensor Park",991,2963,0.3344583192710091123860951738103273709079
2021,127021516,"Fairfield - West",1223,4624,0.2644896193771626297577854671280276816609
2021,127031522,"Casula",1810,5133,0.3526203000194817845314630820183128774596
2021,127031524,"Holsworthy - Wattle Grove",4105,8877,0.4624310014644587135293454996057226540498
2021,127031601,"Warwick Farm",415,1730,0.2398843930635838150289017341040462427746
2021,128021536,"Oyster Bay - Como - Jannali",4985,9426,0.5288563547634203267557818799066412051772
2021,128021537,"Royal National Park",4,11,0.3636363636363636363636363636363636363636
2021,128021538,"Sutherland - Kirrawee",4768,10662,0.4471956480960420183830425811292440442694
2021,128021608,"Loftus - Yarrawarrah",1389,3117,0.4456207892204042348411934552454282964389
