"CENSUS_YEAR","SA2_RES_CODE","SA2_RES_NAME_STD","TOTAL_COMMUTERS_OD","INTERNAL_COMMUTERS","OUTFLOW_COMMUTERS","SELF_CONTAINMENT_RATE"
2016,119031368,"Hurstville",10082,1485,8597,0.1472922039277921047411227930966078159095
2016,107041144,"Balgownie - Fairy Meadow",8543,1521,7022,0.1780405009949666393538569589137305396231
2016,114021285,"Hill Top - Colo Vale",2605,309,2296,0.1186180422264875239923224568138195777351
2016,114021288,"Robertson - Fitzroy Falls",1452,558,894,0.3842975206611570247933884297520661157025
2016,123031445,"Bargo",2470,478,1992,0.1935222672064777327935222672064777327935
2016,103031071,"Lithgow Region",3055,1220,1835,0.3993453355155482815057283142389525368249
2016,127031599,"Lurnea - Cartwright",3180,304,2876,0.0955974842767295597484276729559748427673
2016,102011043,"Wyoming",4336,644,3692,0.1485239852398523985239852398523985239852
2016,106011108,"Cessnock",7360,3121,4239,0.4240489130434782608695652173913043478261
2016,116031316,"Lethbridge Park - Tregear",6668,374,6294,0.0560887822435512897420515896820635872825
2016,128011531,"Sylvania - Taren Point",6667,1093,5574,0.1639418029098545072746362681865906704665
2016,120031393,"Croydon Park - Enfield",7837,819,7018,0.1045042745948704861554166135000637999234
2016,125041491,"Northmead",9453,1339,8114,0.1416481540251771924256849677351105469163
2016,125041588,"Pendle Hill - Girraween",5106,500,4606,0.0979240109674892283587935761848805327066
2016,119031373,"Riverwood",4093,366,3727,0.089420962619105790373808942096261910579
2016,104021090,"Urunga",1639,588,1051,0.3587553386211104331909701037217815741306
2016,118011339,"Bondi - Tamarama - Bronte",9933,1241,8692,0.1249370784254505184737742877277760998691
2016,108011154,"Tuncurry",1480,679,801,0.4587837837837837837837837837837837837838
2016,118021350,"Malabar - La Perouse - Chifley",9668,1441,8227,0.1490484071162598262308647083160943318163
2016,118021565,"Kingsford",6046,622,5424,0.1028779358253390671518359245782335428382
2021,101061542,"Yass Surrounds",2780,1822,958,0.6553956834532374100719424460431654676259
2021,101061543,"Young",4193,3726,467,0.8886238969711423801574051991414261865013
2021,102011033,"Kariong",3129,409,2720,0.1307126877596676254394375199744327261106
2021,102011035,"Narara",3298,375,2923,0.1137052759248029108550636749545178896301
2021,102011037,"Point Clare - Koolewong",2730,425,2305,0.1556776556776556776556776556776556776557
2021,102021050,"Lake Munmorah - Mannering Park",3629,658,2971,0.181317167263709010746762193441719481951
2021,105031102,"Dubbo - West",4420,892,3528,0.2018099547511312217194570135746606334842
2021,106031121,"Nelson Bay Peninsula",7768,4883,2885,0.6286045314109165808444902162718846549949
2021,106031125,"Williamtown - Medowie - Karuah",6406,2152,4254,0.3359350608804246019356852950359038401499
2021,106021616,"Rutherford (South) - Telarah",3388,619,2769,0.1827036599763872491145218417945690672963
2021,106041126,"Muswellbrook",5099,3608,1491,0.7075897234751912139635222592665228476172
2021,107041145,"Corrimal - Tarrawanna - Bellambi",6601,1192,5409,0.1805787001969398575973337373125284047872
2021,110021191,"Inverell",4550,4217,333,0.9268131868131868131868131868131868131868
2021,110031198,"Narrabri Surrounds",1942,1361,581,0.7008238928939237899073120494335736354274
2021,110041200,"Gunnedah Surrounds",1974,1053,921,0.5334346504559270516717325227963525835866
2021,111011207,"Belmont South - Blacksmiths",2187,311,1876,0.1422039323273891175125743026977594878829
2021,108051170,"Taree Surrounds",4171,1328,2843,0.3183888755694078158714936466075281707025
2021,112031254,"Tweed Heads",4725,2275,2450,0.4814814814814814814814814814814814814815
2021,113011257,"Griffith Surrounds",6157,3805,2352,0.6179957771642033457852850414162741594933
2021,118011649,"Bellevue Hill",7125,1379,5746,0.1935438596491228070175438596491228070175
2021,118021565,"Kingsford",6310,757,5553,0.1199683042789223454833597464342313787639
2021,119011572,"Bankstown - South",5759,917,4842,0.1592290328181976037506511547143601319674
2021,118021651,"Coogee - Clovelly",11215,1819,9396,0.1621934908604547481052162282657155595185
2021,116031317,"Mount Druitt - Whalan",7281,1013,6268,0.1391292404889438263974728746051366570526
2021,116021563,"Quakers Hill",11888,1163,10725,0.0978297442799461641991924629878869448183
2021,123031445,"Bargo",2575,606,1969,0.235339805825242718446601941747572815534
2021,122031430,"Manly Vale - Allambie Heights",8457,1586,6871,0.1875369516376965827125458200307437625636
2021,124011449,"Blackheath - Megalong Valley",2187,834,1353,0.3813443072702331961591220850480109739369
2021,123021441,"Leumeah - Minto Heights",6557,717,5840,0.1093487875552844288546591429007167912155
2021,121021578,"Hornsby - West",4853,727,4126,0.1498042447970327632392334638368019781578
2021,121011682,"Artarmon",4691,436,4255,0.0929439351950543594116393093157109358346
2021,119031666,"Mortdale - Oatley",6930,841,6089,0.1213564213564213564213564213564213564214
2021,120031395,"Haberfield - Summer Hill",7064,1055,6009,0.1493488108720271800679501698754246885617
2021,120011673,"Rhodes",6317,788,5529,0.1247427576381193604559126167484565458287
2021,127011727,"Gledswood Hills - Gregory Hills",6951,773,6178,0.111207020572579484966191914832398216084
2021,127011504,"Ashcroft - Busby - Miller",3917,369,3548,0.0942047485320398263977533826908348225683
2021,127021521,"Wetherill Park Industrial",12,12,0,1
2021,126011720,"Epping (East) - North Epping",6935,846,6089,0.1219899062725306416726748377793799567412
2021,126021500,"Macquarie Park - Marsfield",11744,3284,8460,0.2796321525885558583106267029972752043597
2021,125011583,"Auburn - North",4000,337,3663,0.08425
2021,125011585,"Berala",2973,305,2668,0.1025899764547595021863437605112680793811
2021,125041588,"Pendle Hill - Girraween",5662,685,4977,0.1209819851642529141646061462380784175203
2021,124031707,"Cranebrook - Castlereagh",7881,1163,6718,0.1475701053165841898236264433447532039081
2021,125011709,"Silverwater - Newington",3641,619,3022,0.1700082394946443284811864872287833012909
2021,125031487,"Yennora Industrial",3,3,0,1
2021,128011530,"Miranda - Yowie Bay",9503,1970,7533,0.2073029569609596969378091129117120909187
2011,101011003,"Yass",1537,1387,150,0.9024072869225764476252439817826935588809
2011,101031015,"Cooma Region",1122,480,642,0.4278074866310160427807486631016042780749
2011,101041027,"Narooma - Bermagui",2397,2010,387,0.8385481852315394242803504380475594493116
2016,101021012,"Queanbeyan West - Jerrabomberra",1741,613,1128,0.3520964962665134979896611143021252153935
2016,102011033,"Kariong",2942,343,2599,0.116587355540448674371176070700203942896
2016,118021566,"Maroubra - North",4527,476,4051,0.1051468963993814888447095206538546498785
2016,102021054,"Toukley - Norah Head",3081,641,2440,0.2080493346316131126257708536189548847777
2016,103041078,"Orange - North",8929,1800,7129,0.2015903236644641057229252995856198902453
2016,107031136,"Albion Park - Macquarie Pass",6480,962,5518,0.1484567901234567901234567901234567901235
2016,115011559,"Kellyville",11582,1368,10214,0.1181143153168710067345881540321188050423
2016,123031447,"Picton - Tahmoor - Buxton",7189,2275,4914,0.3164556962025316455696202531645569620253
2016,125031479,"Chester Hill - Sefton",6010,831,5179,0.138269550748752079866888519134775374376
2016,103021065,"Forbes",3983,3444,539,0.8646748681898066783831282952548330404218
2016,102011038,"Saratoga - Davistown",2878,450,2428,0.1563585823488533703961084086170952050035
2016,106031122,"Raymond Terrace",4919,1799,3120,0.3657247408009758080910754218337060378126
2016,116021563,"Quakers Hill",11355,923,10432,0.0812857771906649053280493174812857771907
2016,125021476,"Carlingford",11978,1592,10386,0.1329103356152947069627650692937051260645
2016,120031391,"Burwood - Croydon",10875,1644,9231,0.1511724137931034482758620689655172413793
2016,108041164,"Port Macquarie - West",5762,3320,2442,0.5761888233252342936480388753904894133981
2016,106021114,"Maitland",2731,556,2175,0.2035884291468326620285609666788722079824
2016,108021156,"Kempsey Region",3123,1133,1990,0.3627921869996797950688440601985270573167
2016,117031329,"Darlinghurst",6868,843,6025,0.1227431566686080372743156668608037274316
2016,113011258,"Leeton",4099,3535,564,0.8624054647474993900951451573554525494023
2016,113031268,"Wagga Wagga - North",2078,471,1607,0.2266602502406159769008662175168431183831
2016,106031124,"Tea Gardens - Hawks Nest",1255,766,489,0.6103585657370517928286852589641434262948
2016,112021247,"Kyogle",2454,1671,783,0.6809290953545232273838630806845965770171
2016,119041376,"Bexley",11545,1077,10468,0.0932871372888696405370290168904287570377
2016,124031465,"Warragamba - Silverdale",2424,457,1967,0.1885313531353135313531353135313531353135
2016,120021387,"Balmain",8031,1391,6640,0.1732038351388370065994272195243431702154
2016,110021192,"Inverell Region - East",1707,793,914,0.4645577035735207967193907439953134153486
2016,127021517,"Greenfield Park - Prairiewood",2989,341,2648,0.1140849782535965205754432920709267313483
2016,119021366,"Punchbowl",6746,864,5882,0.128075896827749777646012451823302697895
2016,125011584,"Auburn - South",2703,299,2404,0.1106178320384757676655567887532371439142
2021,101041027,"Narooma - Bermagui",2975,2432,543,0.8174789915966386554621848739495798319328
2021,102011028,"Avoca Beach - Copacabana",3431,860,2571,0.2506557854852812591081317400174876129408
2021,103011060,"Bathurst Surrounds",3146,822,2324,0.2612841703750794659885568976478067387158
2021,106021114,"Maitland",3913,767,3146,0.1960132890365448504983388704318936877076
2021,104011082,"Maclean - Yamba - Iluka",5528,4589,939,0.8301374819102749638205499276410998552822
2021,105011094,"Coonamble",1411,1295,116,0.9177888022678951098511693834160170092133
2021,106031122,"Raymond Terrace",5505,1955,3550,0.3551316984559491371480472297910990009083
2021,108021160,"South West Rocks",1663,937,726,0.5634395670475045099218280216476247745039
2021,107041148,"Thirroul - Austinmer - Coalcliff",5468,1401,4067,0.2562179956108266276517922457937088514996
2021,107041150,"Woonona - Bulli - Russell Vale",9067,1904,7163,0.2099922796955994264916731002536671445903
2021,110011187,"Armidale Surrounds - North",1904,1239,665,0.6507352941176470588235294117647058823529
2021,110021194,"Tenterfield",1990,1810,180,0.909547738693467336683417085427135678392
2021,110031196,"Moree Surrounds",1964,1335,629,0.6797352342158859470468431771894093686354
2021,108051169,"Taree",6788,5466,1322,0.8052445492044784914555097230406599882145
2021,111021216,"Bonnells Bay - Silverwater",3785,679,3106,0.179392338177014531043593130779392338177
2021,111011208,"Charlestown - Dudley",11735,2661,9074,0.2267575628461866212185769066893907115467
2021,111011211,"Redhead",1522,264,1258,0.1734559789750328515111695137976346911958
2021,113021260,"Tumbarumba",1354,1242,112,0.9172821270310192023633677991137370753323
2021,113031270,"Wagga Wagga - West",5293,3213,2080,0.6070281503873039863971282826374456829775
2021,118011344,"Dover Heights",5279,1086,4193,0.2057207804508429626823261981435878007198
2021,117031640,"Newtown (NSW)",8983,1288,7695,0.1433819436713792719581431593009017032172
2021,119031370,"Narwee - Beverly Hills",5389,556,4833,0.1031731304509185377621079977732417888291
2021,117031641,"Pyrmont",6881,1317,5564,0.1913965993314925156227292544688272053481
2021,119011360,"Revesby",7087,977,6110,0.137858049950613799915337942712007901792
2021,117031642,"Redfern",7401,1011,6390,0.1366031617349006890960680989055533036076
2021,117031643,"Rosebery - Beaconsfield",7141,890,6251,0.1246324044251505391401764458759277412127
2021,116011304,"Blacktown (North) - Marayong",8264,721,7543,0.0872458857696030977734753146176185866409
2021,117031329,"Darlinghurst",6645,1073,5572,0.1614747930775018811136192626034612490594
2021,120021674,"Annandale (NSW)",5119,781,4338,0.1525688611056847040437585465911310802891
2021,119031667,"Penshurst",4311,348,3963,0.0807237299930410577592205984690327070285
2021,120011385,"Drummoyne - Rodd Point",9203,1557,7646,0.1691839617516027382375312398131044224709
2021,119041379,"Kogarah Bay - Carlton - Allawah",7293,776,6517,0.1064034005210475798711092828739887563417
2021,120021387,"Balmain",8014,1656,6358,0.2066383828300474170202146244072872473172
2021,120021389,"Lilyfield - Rozelle",7303,1273,6030,0.1743119266055045871559633027522935779817
2021,126021723,"Eastwood",8186,1343,6843,0.1640605912533593940874664060591253359394
2021,125041719,"Rosehill - Harris Park",4218,493,3725,0.1168800379326695116168800379326695116169
2021,127031599,"Lurnea - Cartwright",2828,243,2585,0.0859264497878359264497878359264497878359
2021,127021512,"Cabramatta West - Mount Pritchard",5531,542,4989,0.0979931296329777617067438076297233773278
2021,124041466,"Richmond - Clarendon",6456,1963,4493,0.3040582403965303593556381660470879801735
2021,125011710,"Wentworth Point - Sydney Olympic Park",11362,1390,9972,0.1223376166167928181658158774863580355571
2021,124051469,"Erskine Park",3156,435,2721,0.1378326996197718631178707224334600760456
2021,128011531,"Sylvania - Taren Point",6757,1300,5457,0.192393073849341423708746485126535444724
2021,128011603,"Caringbah South",6053,974,5079,0.1609119444903353708904675367586320832645
2011,101041018,"Batemans Bay - South",2221,650,1571,0.2926609635299414678072940117064385411977
2011,102021044,"Bateau Bay - Killarney Vale",6280,1483,4797,0.2361464968152866242038216560509554140127
2011,102021053,"The Entrance",3538,897,2641,0.2535330695308083663086489542114188807236
2011,102011041,"Wamberal - Forresters Beach",3186,612,2574,0.1920903954802259887005649717514124293785
2011,102021051,"Ourimbah - Fountaindale",1587,294,1293,0.18525519848771266540642722117202268431
2016,101051539,"Goulburn",8601,7489,1112,0.8707127078246715498197883966980583653064
2016,101021008,"Karabar",1413,292,1121,0.206652512384996461429582448690728945506
2016,105031099,"Coonabarabran",2735,2467,268,0.902010968921389396709323583180987202925
2016,102021056,"Warnervale - Wadalba",6239,1199,5040,0.1921782336912966821606026606828017310466
2016,104021089,"Sawtell - Boambee",7540,2569,4971,0.3407161803713527851458885941644562334218
2016,107031143,"Warilla",6834,1102,5732,0.1612525607257828504536142815335089259584
2016,111011209,"Glendale - Cardiff - Hillsborough",10275,1876,8399,0.1825790754257907542579075425790754257908
2016,112011240,"Byron Bay",3863,2784,1079,0.7206834066787470877556303391146777116231
2016,122021423,"Warriewood - Mona Vale",11355,3905,7450,0.3439013650374284456186701893439013650374
2016,123011435,"Mount Annan - Currans Hill",14489,2451,12038,0.1691628131686106701635723652425978328387
2016,124011453,"Lawson - Hazelbrook - Linden",4994,898,4096,0.179815778934721665999199038846615939127
2016,114011274,"Culburra Beach",1521,490,1031,0.3221564760026298487836949375410913872452
2016,110011186,"Armidale",9193,8479,714,0.9223322092896769280974654628521701294463
2016,111021215,"Bolton Point - Teralba",3082,406,2676,0.1317326411421155094094743672939649578196
2016,114021287,"Moss Vale - Berrima",3961,1825,2136,0.46074223680888664478667003281999495077
2016,121031411,"Turramurra",8219,1439,6780,0.1750821267794135539603358072758243095267
2016,122021421,"Bayview - Elanora Heights",4663,1010,3653,0.2165987561655586532275359210808492386875
2016,111021216,"Bonnells Bay - Silverwater",3267,496,2771,0.1518212427303336394245485154576063666973
2016,121031409,"Pymble",7507,1218,6289,0.1622485680031970161182895963767150659385
2016,126021500,"Macquarie Park - Marsfield",9769,2767,7002,0.2832429112498720442215170437096939297779
2016,127031524,"Holsworthy - Wattle Grove",10313,1888,8425,0.1830699117618539707165713177542907010569
2016,113011257,"Griffith Region",5985,3658,2327,0.6111946532999164578111946532999164578112
2016,124031457,"Cambridge Park",7272,583,6689,0.0801705170517051705170517051705170517052
2016,125031485,"Merrylands - Holroyd",10773,1372,9401,0.1273554256010396361273554256010396361274
2016,123021442,"Macquarie Fields - Glenfield",9098,901,8197,0.0990327544515278083095185755111013409541
2016,128021533,"Heathcote - Waterfall",2958,429,2529,0.1450304259634888438133874239350912778905
2016,128021608,"Loftus - Yarrawarrah",3524,281,3243,0.0797389330306469920544835414301929625426
2016,124031464,"Penrith",5464,1333,4131,0.2439604685212298682284040995607613469985
2016,115011554,"Castle Hill - East",2048,226,1822,0.1103515625
2016,124011451,"Blue Mountains - North",8,3,5,0.375
2021,101021610,"Googong",813,256,557,0.3148831488314883148831488314883148831488
2021,101051539,"Goulburn",9534,8264,1270,0.8667925319907698762324312985105936647787
2021,102021053,"The Entrance",5726,1322,4404,0.2308767027593433461404121550820817324485
2021,103021065,"Forbes",4210,3542,668,0.8413301662707838479809976247030878859857
2021,103031073,"Mudgee Surrounds - East",1054,724,330,0.6869070208728652751423149905123339658444
2021,102021056,"Warnervale - Wadalba",8638,1900,6738,0.2199583236860384348228756656633479972216
2021,106021618,"Thornton - Millers Forest",8055,1293,6762,0.1605214152700186219739292364990689013035
2021,106041129,"Scone Surrounds",3639,1817,1822,0.4993129980763946139049189337730145644408
2021,107041549,"Wollongong - West",7704,1300,6404,0.1687435098650051921079958463136033229491
2021,109031182,"Deniliquin",2836,2581,255,0.9100846262341325811001410437235543018336
2021,110021190,"Glen Innes",3091,2913,178,0.9424134584276933031381429957942413458428
2021,108041166,"Wauchope",4957,2013,2944,0.4060923945935041355658664514827516643131
2021,111021220,"Wangi Wangi - Rathmines",3761,744,3017,0.197819728795533102898165381547460781707
2021,112021247,"Kyogle",2551,1736,815,0.6805174441395531164249313994511956095649
2021,112031252,"Murwillumbah Surrounds",3486,1314,2172,0.3769363166953528399311531841652323580034
2021,114021286,"Mittagong",4709,1907,2802,0.4049692078997664047568485878105754937354
2021,113031265,"Junee",2329,1525,804,0.6547874624302275654787462430227565478746
2021,113031266,"Temora",2691,2387,304,0.8870308435525826830174656261612783351914
2021,119011658,"Panania (South) - Picnic Point",6962,921,6041,0.1322895719620798621085894857799482907211
2021,119021366,"Punchbowl",6133,914,5219,0.1490298385781835969346160117397684656775
2021,117031638,"Camperdown - Darlington",4875,926,3949,0.1899487179487179487179487179487179487179
2021,119021662,"Earlwood",7570,1235,6335,0.163143989431968295904887714663143989432
2021,119021659,"Campsie - North",4263,449,3814,0.1053248885761201032136992728125733051841
2021,118021566,"Maroubra - North",4549,645,3904,0.141789404264673554627390635304462519235
2021,116031319,"Rooty Hill - Minchinbury",9417,1449,7968,0.1538706594456833386428798980567059573112
2021,117011323,"Pagewood - Hillsdale - Daceyville",6548,999,5549,0.1525656689065363469761759315821624923641
2021,116031314,"Glendenning - Dean Park",3711,437,3274,0.1177580167070870385340878469415251953651
2021,116011627,"Toongabbie - West",4875,410,4465,0.0841025641025641025641025641025641025641
2021,116021309,"Glenwood",7867,896,6971,0.1138934790898690733443498156857760264396
2021,122031697,"Narrabeen - Wheeler Heights",5080,916,4164,0.1803149606299212598425196850393700787402
2021,122031425,"Cromer",3575,686,2889,0.1918881118881118881118881118881118881119
2021,123021436,"Bradbury - Wedderburn",7385,685,6700,0.0927555856465809072444143534190927555856
2021,122031432,"Terrey Hills - Duffys Forest",1653,529,1124,0.3200241984271022383545069570477918935269
2021,123021437,"Campbelltown - Woodbine",8849,2185,6664,0.2469205559950276867442648886879873432026
2021,122031692,"Belrose",3790,832,2958,0.2195250659630606860158311345646437994723
2021,121041417,"North Sydney - Lavender Bay",7285,1804,5481,0.2476321207961564859299931365820178448868
2021,122031696,"Frenchs Forest - Oxford Falls",8216,1930,6286,0.2349074975657254138266796494644595910419
2021,120031681,"Strathfield - West",4226,539,3687,0.1275437766209181258873639375295787979177
2021,119031372,"Peakhurst - Lugarno",8621,1480,7141,0.1716738197424892703862660944206008583691
2021,121011686,"Lane Cove",8218,1339,6879,0.1629350206862983694329520564614261377464
2021,120031680,"Strathfield - East",8507,819,7688,0.0962736569883625249794287057717174091924
2021,127021509,"Bonnyrigg Heights - Bonnyrigg",5492,612,4880,0.1114348142753095411507647487254187909687
2021,127031601,"Warwick Farm",1921,237,1684,0.1233732431025507548152004164497657470068
2021,127021514,"Edensor Park",3356,418,2938,0.1245530393325387365911799761620977353993
2021,127021516,"Fairfield - West",5303,501,4802,0.0944748255704318310390345087686215349802
2021,124011455,"Wentworth Falls",2314,640,1674,0.2765773552290406222990492653414001728608
2021,124031457,"Cambridge Park",6979,673,6306,0.0964321536036681472990399770740793810001
2021,125041491,"Northmead",9733,1621,8112,0.1665467995479297236206719408198910921607
2021,125031480,"Fairfield - East",3977,512,3465,0.1287402564747296957505657530802112144833
2021,128021536,"Oyster Bay - Como - Jannali",10561,1722,8839,0.1630527412176877189660070069122242211912
2021,128021608,"Loftus - Yarrawarrah",3434,383,3051,0.1115317414094350611531741409435061153174
2021,199999499,"No usual address (NSW)",1843,0,1843,0
2011,101041023,"Eden",1057,847,210,0.8013245033112582781456953642384105960265
2011,102011031,"Erina - Green Point",3800,1498,2302,0.3942105263157894736842105263157894736842
2011,102021046,"Budgewoi - Buff Point - Halekulani",2076,427,1649,0.2056840077071290944123314065510597302505
2016,101041020,"Bega-Eden Hinterland",3396,1136,2260,0.3345111896348645465253239104829210836278
2016,104021091,"Woolgoolga - Arrawarra",4449,2195,2254,0.4933692964711171049674084063834569566195
2016,109011174,"Albury - South",3394,2279,1115,0.6714790807307012374779021803182086034178
2016,111031225,"Lambton - New Lambton",7610,1544,6066,0.2028909329829172141918528252299605781866
2016,114011272,"Berry - Kangaroo Valley",3134,1394,1740,0.4447989789406509253350350989151244416082
2016,116011307,"Lalor Park - Kings Langley",11118,1479,9639,0.1330275229357798165137614678899082568807
2016,121021403,"Asquith - Mount Colah",9063,1419,7644,0.1565706719629261833829857663025488248924
2016,123011434,"Elderslie - Harrington Park",10120,1655,8465,0.1635375494071146245059288537549407114625
2016,107011131,"Dapto - Avondale",9044,1539,7505,0.1701680672268907563025210084033613445378
2016,107011132,"Horsley - Kembla Grange",4051,266,3785,0.0656627993088126388546038015304862996791
2016,107031142,"Shellharbour - Oak Flats",4158,965,3193,0.2320827320827320827320827320827320827321
2016,116011304,"Blacktown (North) - Marayong",7526,515,7011,0.0684294445920807866064310390645761360617
2016,119021573,"Lakemba",5277,797,4480,0.1510327837786621186280083380708736024256
2016,120031575,"Strathfield",12129,1392,10737,0.1147662626762305218896858768241404897353
2016,116011308,"Seven Hills - Toongabbie",10511,1073,9438,0.1020835315383883550566073637142041670631
2016,105031106,"Wellington",2670,1861,809,0.6970037453183520599250936329588014981273
2016,117011322,"Mascot - Eastlakes",11676,1732,9944,0.1483384720794792737238780404248030147311
2016,117031338,"Waterloo - Beaconsfield",16452,1659,14793,0.1008388037928519328956965718453683442743
2016,103021063,"Cowra",3185,2786,399,0.8747252747252747252747252747252747252747
2016,111011214,"Warners Bay - Boolaroo",5722,1155,4567,0.2018524991261796574624257252708843061866
2016,111031231,"Shortland - Jesmond",3910,696,3214,0.1780051150895140664961636828644501278772
2016,115031299,"Bilpin - Colo - St Albans",1028,330,698,0.3210116731517509727626459143968871595331
2016,111031232,"Stockton - Fullerton Cove",2526,541,1985,0.2141726049089469517022961203483768804434
2016,117031334,"Pyrmont - Ultimo",11097,2072,9025,0.1867171307560601964494908533837974227269
2016,103021062,"Condobolin",2509,2276,233,0.9071343164607413312076524511757672379434
2016,105031102,"Dubbo - West",3617,745,2872,0.2059717998341166712745369090406414155377
2016,124031459,"Emu Plains - Leonay",6550,1039,5511,0.1586259541984732824427480916030534351145
2016,112011242,"Lennox Head - Skennars Head",3492,999,2493,0.2860824742268041237113402061855670103093
2016,117031336,"Surry Hills",9844,1485,8359,0.1508533116619260463226330759853718000813
2016,123031448,"The Oaks - Oakdale",4085,858,3227,0.2100367197062423500611995104039167686659
2016,128021609,"Woronora Heights",2050,178,1872,0.0868292682926829268292682926829268292683
2016,127011504,"Ashcroft - Busby - Miller",4206,340,3866,0.0808368996671421778411792677127912505944
2016,119011354,"Bass Hill - Georges Hall",7112,968,6144,0.1361079865016872890888638920134983127109
2016,125011587,"Regents Park",1851,173,1678,0.0934629929767693138843868179362506753106
2016,118021567,"Maroubra - South",4661,462,4199,0.0991203604376743188157047843810341128513
2016,127011592,"Badgerys Creek",15,5,10,0.3333333333333333333333333333333333333333
2021,101021008,"Karabar",1333,303,1030,0.2273068267066766691672918229557389347337
2021,101051540,"Goulburn Surrounds",5545,2996,2549,0.5403065825067628494138863841298467087466
2021,102011030,"Calga - Kulnura",2053,961,1092,0.4680954700438382854359473940574768631271
2021,103031071,"Lithgow Surrounds",3369,1374,1995,0.4078361531611754229741763134461264470169
2021,106011110,"Dungog",3971,1771,2200,0.4459833795013850415512465373961218836565
2021,105031099,"Coonabarabran",2702,2418,284,0.894892672094744633604737231680236861584
2021,105031101,"Dubbo - South",9400,5350,4050,0.5691489361702127659574468085106382978723
2021,106021615,"Rutherford (North) - Aberglasslyn",7841,1259,6582,0.1605662543042979211835225098839433745696
2021,107011132,"Horsley - Kembla Grange",5892,492,5400,0.0835030549898167006109979633401221995927
2021,108021155,"Kempsey",4795,3952,843,0.824191866527632950990615224191866527633
2021,108021159,"Nambucca Heads Surrounds",2851,979,1872,0.3433882848123465450719045948789898281305
2021,108041164,"Port Macquarie - West",7851,4452,3399,0.5670615208253725640045854031333588077952
2021,110021192,"Inverell Surrounds - East",1761,868,893,0.4929017603634298693923906871095968199886
2021,111031226,"Maryland - Fletcher - Minmi",8063,849,7214,0.1052957956095746000248046632766960188515
2021,112021246,"Goonellabah",5702,1182,4520,0.2072956857243072606103121711680112241319
2021,112021248,"Lismore",6242,4200,2042,0.6728612624158923421980134572252483178468
2021,112031250,"Kingscliff - Fingal Head",4565,2447,2118,0.5360350492880613362541073384446878422782
2021,114011280,"Sussex Inlet - Berrara",1257,581,676,0.4622116149562450278440731901352426412092
2021,114011276,"Huskisson - Vincentia",1746,712,1034,0.4077892325315005727376861397479954180985
2021,115011553,"Castle Hill - Central",3477,572,2905,0.1645096347425941903940178314639056658039
2021,114021289,"Southern Highlands",2879,1190,1689,0.4133379645710316081972907259465092045849
2021,119031371,"Oatley - Hurstville Grove",5736,777,4959,0.1354602510460251046025104602510460251046
2021,119011361,"Yagoona - Birrong",6769,856,5913,0.1264588565519279066331806766139754764367
2021,117031648,"Zetland",7512,687,6825,0.0914536741214057507987220447284345047923
2021,115011622,"Kellyville - West",5461,619,4842,0.1133492034425929316974913019593481047427
2021,115011554,"Castle Hill - East",2027,303,1724,0.1494819930932412432165762210162802170696
2021,123021444,"Rosemeadow - Glen Alpine",8036,991,7045,0.1233200597312095569935291189646590343454
2021,123031447,"Picton - Tahmoor - Buxton",8533,2886,5647,0.338216336575647486229930856674088831595
2021,121041689,"Mosman - South",6949,1560,5389,0.2244927327673046481508130666282918405526
2021,120031392,"Canterbury (North) - Ashbury",5669,720,4949,0.1270065267242899982360204621626389133886
2021,119041671,"Wolli Creek",6108,445,5663,0.0728552717747216764898493778650949574329
2021,120031394,"Dulwich Hill - Lewisham",9686,1114,8572,0.1150113565971505265331406153210819739831
2021,121011685,"Greenwich - Riverview",6515,1108,5407,0.1700690713737528779739063699155794320798
2021,119041378,"Kogarah",6216,1083,5133,0.1742277992277992277992277992277992277992
2021,126021725,"Ryde - South",6163,604,5559,0.0980042187246470874574071069284439396398
2021,127031522,"Casula",5982,859,5123,0.1435974590437980608492143095954530257439
2021,127031524,"Holsworthy - Wattle Grove",10260,2261,7999,0.2203703703703703703703703703703703703704
2021,125041717,"Parramatta - North",6463,1020,5443,0.1578214451493114652638093764505647532106
2021,125021477,"Ermington - Rydalmere",10630,1703,8927,0.1602069614299153339604891815616180620884
2021,124031461,"Jamisontown - South Penrith",7647,1159,6488,0.1515627043284948345756505819275532888715
2021,124031462,"Kingswood - Werrington",10504,1571,8933,0.1495620715917745620715917745620715917746
2021,125041589,"Wentworthville - Westmead",9450,871,8579,0.0921693121693121693121693121693121693122
2021,125031486,"Smithfield Industrial",5,5,0,1
2021,128021537,"Royal National Park",13,13,0,1
2021,128021538,"Sutherland - Kirrawee",11619,2004,9615,0.1724761167053963335915311128324296411051
